id,len,date,orig_file,lang,title
 ,3093,2000-03-15,../html/2000/2000_14448_DE.html,DE,Regierung von Bozen-Südtirol besucht Graubünden
 ,3397,2000-03-15,../html/2000/2000_14449_IT.html,IT,Il Governo di Bolzano-Alto Adige in visita nel Grigioni
 ,2451,2000-03-16,../html/2000/2000_14459_IT.html,IT,Approvato all'unanimità il rapporto sulla liberalizzazione del mercato dell'elettricità
 ,2858,2000-03-16,../html/2000/2000_14456_IT.html,IT,Il Grigioni respinge con risolutezza il disegno per una legge sugli impianti di accumulazione
 ,3616,2000-03-16,../html/2000/2000_14453_RM.html,RM,Vischnancas grischunas: Cooperaziun u fusiun?
 ,3735,2000-03-16,../html/2000/2000_14451_DE.html,DE,Bündner Gemeinden: Kooperation oder Fusion?
 ,3999,2000-03-16,../html/2000/2000_14454_DE.html,DE,Graubünden lehnt Entwurf für Stauanlagengesetz rundweg ab
 ,6152,2000-03-16,../html/2000/2000_14452_IT.html,IT,Comuni grigioni: cooperazione o fusione?
 ,14303,2000-03-16,../html/2000/2000_14457_RM.html,RM,Il Grischun refusa il sboz per ina lescha federala davart implants da fermada
 ,2993,2000-03-22,../html/2000/2000_14465_DE.html,DE,Kantonales Energiegesetz soll dem Bundesrecht angepasst werden
 ,8499,2000-03-22,../html/2000/2000_14468_DE.html,DE,Langzeit-Studie über Auswirkungen der Neat-Baustelle Sedrun
 ,14935,2000-03-22,../html/2000/2000_14466_IT.html,IT,La legge cantonale sull'energia dev'essere adeguata al diritto federale
 ,1435,2000-03-22,../html/2000/2000_14471_RM.html,RM,Studi da lunga durada davart las consequenzas dal plazzal da construcziun da la NVTA a Sedrun
 ,2545,2000-03-22,../html/2000/2000_14467_RM.html,RM,La lescha chantunala d'energia duai vegnir adattada al dretg federal
 ,7941,2000-03-22,../html/2000/2000_14469_IT.html,IT,Studio a lungo termine sulle ripercussioni del cantiere della Neat di Sedrun
 ,3398,2000-03-23,../html/2000/2000_14474_IT.html,IT,"Sì alla veridicità dei costi nei trasporti, ma non come proposto dalla Confederazione"
 ,3948,2000-03-23,../html/2000/2000_14473_RM.html,RM,Gea per l'autenticitad dals custs tar il traffic. Dentant betg uschia sco proponì da la confederaziun
 ,7829,2000-03-23,../html/2000/2000_14472_DE.html,DE,"Kostenwahrheit im Verkehr ja. Aber nicht so, wie vom Bund vorgeschlagen"
 ,8692,2000-03-23,../html/2000/2000_14475_DE.html,DE,Mit neuer Führung die Kooperation weiter fördern
 ,4316,2000-03-29,../html/2000/2000_14476_DE.html,DE,Elektrizitätsmarktgesetz auf gutem Weg
 ,2572,2000-03-30,../html/2000/2000_14480_DE.html,DE,Natelantennen-Verbot Küblis: Regierung heisst diAx- Beschwerde gut
 ,3866,2000-03-30,../html/2000/2000_14477_DE.html,DE,Gerichtsreform tritt gestaffelt in Kraft
 ,8087,2000-03-30,../html/2000/2000_14478_IT.html,IT,La riforma giudiziaria entrerà in vigore a tappe
 ,2895,2000-03-30,../html/2000/2000_14481_IT.html,IT,Divieto di installare antenne per la telefonia mobile nel Comune di Küblis: il Governo accoglie il ricorso della diAx
 ,4167,2000-03-30,../html/2000/2000_14479_RM.html,RM,La refurma da las dretgiras va en vigur a moda graduada
 ,4957,2000-03-30,../html/2000/2000_14482_RM.html,RM,Scumond d'antennas da natel a Küblis: la regenza approva il recurs da la diAx
 ,3580,2000-04-05,../html/2000/2000_14488_IT.html,IT,Pescare nei Grigioni: dove acquisto la licenza?
 ,3642,2000-04-05,../html/2000/2000_14486_DE.html,DE,Angeln in Graubünden: Wo löse ich das Patent?
 ,6563,2000-04-05,../html/2000/2000_14490_DE.html,DE,Bündner Staatsrechnung 1999: Trend zu steigenden Defiziten setzt sich fort
 ,1058,2000-04-05,../html/2000/2000_14491_IT.html,IT,Bilancio pubblico grigione 1999: persiste la tendenza all'aumento dei disavanzi
 ,1360,2000-04-05,../html/2000/2000_14489_RM.html,RM,Pestgar en il Grischun: nua poss jau retrair la patenta?
 ,6541,2000-04-05,../html/2000/2000_14492_RM.html,RM,Il quint statal dal Grischun 1999: La tendenza vers deficits augmentants cuntinua
 ,1192,2000-04-06,../html/2000/2000_14493_DE.html,DE,Aus Regionen und Gemeinden
 ,2640,2000-04-06,../html/2000/2000_14496_DE.html,DE,Sportlager 2000 für Jugendliche
 ,7102,2000-04-06,../html/2000/2000_14494_IT.html,IT,Affari del personale
 ,1125,2000-04-06,../html/2000/2000_14495_RM.html,RM,Da las regiuns e da las vischnancas
 ,2028,2000-04-06,../html/2000/2000_14498_RM.html,RM,Champ da sport 2000 per giuvenils
 ,6580,2000-04-06,../html/2000/2000_14497_IT.html,IT,Campo sportivo 2000 per giovani
 ,2934,2000-05-04,../html/2000/2000_14516_DE.html,DE,Regierung unterstützt sektorielle Abkommen Schweiz - EU
 ,4657,2000-05-04,../html/2000/2000_14523_DE.html,DE,Bündner Regierung besucht den Kanton Zug
 ,5151,2000-05-04,../html/2000/2000_14519_DE.html,DE,Kantonsbibliothek zeigt Bündner Filmschaffen in einer Vitrinen-Ausstellung
 ,2383,2000-05-04,../html/2000/2000_14521_IT.html,IT,La Biblioteca cantonale espone in vetrina la produzione cinematografica grigione
 ,4747,2000-05-04,../html/2000/2000_14526_DE.html,DE,Regierungsprogramm und Finanzplan 2001-2004 beraten
 ,5167,2000-05-04,../html/2000/2000_14517_IT.html,IT,Il Governo sostiene gli accordi settoriali fra la Svizzera e l'UE
 ,2482,2000-05-04,../html/2000/2000_14527_IT.html,IT,Programma di Governo e piano finanziario 2001-2004
 ,2555,2000-05-04,../html/2000/2000_14524_IT.html,IT,Il Governo grigionese in visita nel Cantone di Zugo
 ,5970,2000-05-04,../html/2000/2000_14518_RM.html,RM,La regenza sustegna las cunvegnas sectorialas tranter la Svizra e la UE
 ,3095,2000-05-04,../html/2000/2000_14522_RM.html,RM,La biblioteca chantunala mussa la cinematografia grischuna en las vitrinas d'exposiziun
 ,3283,2000-05-04,../html/2000/2000_14525_RM.html,RM,La regenza grischuna fa ina visita al chantun Zug
 ,7809,2000-05-04,../html/2000/2000_14528_RM.html,RM,Deliberà il program da la regenza ed il plan da finanzas 2001-2004
 ,1393,2000-05-07,../html/2000/2000_14399_DE.html,DE,"Resultat der Grossratswahlen vom Sonntag, 7. Mai 2000"
 ,503,2000-05-11,../html/2000/2000_14539_DE.html,DE,"Das Bau-, Verkehrs- und Forstdepartement im Internet"
 ,4082,2000-05-11,../html/2000/2000_14542_DE.html,DE,Gesetz über Pädagogische Fachhochschule tritt Anfang 2001 in Kraft
 ,4150,2000-05-11,../html/2000/2000_14536_DE.html,DE,www.berufsbildung.gr.ch - die gute Adresse für alle Aus- und Weiterbildungs-Fragen
 ,484,2000-05-11,../html/2000/2000_14537_IT.html,IT,www.berufsbildung.gr.ch - il giusto indirizzo per tutte le questioni sulla formazione e il perfezionamento professionale
 ,2286,2000-05-11,../html/2000/2000_14543_IT.html,IT,Entra in vigore per inizio 2001 la legge sulla scuola universitaria pedagogica
 ,3998,2000-05-11,../html/2000/2000_14540_IT.html,IT,"Il Dipartimento costruzioni, trasporti e foreste su Internet"
 ,494,2000-05-11,../html/2000/2000_14541_RM.html,RM,"Il departament da construcziun, traffic e selvicultura en l'internet"
 ,2674,2000-05-11,../html/2000/2000_14544_RM.html,RM,La lescha davart la scol'auta professiunala da pedagogia va en vigur l'entschatta 2001
 ,3698,2000-05-11,../html/2000/2000_14538_RM.html,RM,www.berufsbildung.gr.ch - l'adressa gista per tut las dumondas da furmaziun e furmaziun supplementara
 ,2682,2000-05-15,../html/2000/2000_14556_RM.html,RM,Concept da marketing dal Grischun sco lieu economic
 ,3559,2000-05-15,../html/2000/2000_14552_RM.html,RM,Empruar sez ils vehichels dal futur
 ,3974,2000-05-15,../html/2000/2000_14549_DE.html,DE,Fahrzeuge der Zukunft selber ausprobieren
 ,4040,2000-05-15,../html/2000/2000_14548_DE.html,DE,Schutzraum-Ausrüstung bis Ende 2000
 ,4276,2000-05-15,../html/2000/2000_14554_IT.html,IT,Concetto sul marketing della piazza Grigioni
 ,4508,2000-05-15,../html/2000/2000_14551_IT.html,IT,Provare da soli i veicoli del futuro
 ,4584,2000-05-15,../html/2000/2000_14553_DE.html,DE,Marketingkonzept Standort Graubünden
 ,876,2000-05-21,../html/2000/2000_14606_DE.html,DE,"Resultate der Volksabstimmung vom Sonntag, 21. Mai 2000"
 ,3400,2000-05-29,../html/2000/2000_14572_RM.html,RM,Ina vita per la chatscha e la pestga en il chantun Grischun
 ,4184,2000-05-29,../html/2000/2000_14571_IT.html,IT,Una vita dedicata alla caccia e alla pesca nel Cantone dei Grigioni
 ,6047,2000-05-29,../html/2000/2000_14570_DE.html,DE,Ein Leben für die Jagd und Fischerei im Kanton Graubünden
 ,6177,2000-05-29,../html/2000/2000_14569_DE.html,DE,Internationale Zusammenarbeit am Alpenrhein
 ,1618,2000-06-08,../html/2000/2000_14583_DE.html,DE,Nachhaltige Entwicklung in ausgewählten Schweizer Kantonen und im internationalen Vergleich - Situation des Kantons Graubünden
 ,1757,2000-06-08,../html/2000/2000_14581_IT.html,IT,Promuovere in maniera mirata la produzione culturale professionale
 ,2284,2000-06-08,../html/2000/2000_14580_DE.html,DE,Professionelles Kulturschaffen gezielt fördern
 ,2338,2000-06-08,../html/2000/2000_14584_IT.html,IT,Sviluppo sostenibile in alcuni Cantoni svizzeri prescelti e nel confronto internazionale - La situazione nel Cantone dei Grigioni
 ,2765,2000-06-08,../html/2000/2000_14585_RM.html,RM,Svilup persistent en tscherts chantuns da la Svizra ed en cumparegliaziun internaziunala - situaziun dal chantun Grischun
 ,17655,2000-06-08,../html/2000/2000_14582_RM.html,RM,Promover intenziunadamain la lavur culturala professiunala
 ,4701,2000-06-13,../html/2000/2000_14587_DE.html,DE,Arge Alp will sich aktiv am Alpenraum-Programm von Interreg III B beteiligen
 ,8427,2000-06-13,../html/2000/2000_14588_IT.html,IT,L'Arge Alp intende partecipare attivamente al Programma Arco Alpino dell'Interreg III B
 ,9886,2000-06-13,../html/2000/2000_14590_DE.html,DE,Fussball am Internationalen Flüchtlingstag 2000
 ,3774,2000-06-13,../html/2000/2000_14591_IT.html,IT,Tornei di calcio nella Giornata internazionale del rifugiato 2000
 ,4213,2000-06-13,../html/2000/2000_14592_RM.html,RM,Ballape a chaschun dal di internaziunal dals fugitivs 2000
 ,9265,2000-06-13,../html/2000/2000_14589_RM.html,RM,L'Arge Alp vul sa participar activamain al program per l'artg alpin dad Interreg III B
 ,1239,2000-06-21,../html/2000/2000_14603_DE.html,DE,Kapelle Sogn Bistgaun (St. Sebastian) in Silgin (Lumbrein) leuchtet in altem Glanz
 ,944,2000-06-22,../html/2000/2000_14604_DE.html,DE,Rund 200 Bündnerinnen und Bündner besteigen im Thurgau das MS St. Gallen
 ,4907,2000-06-22,../html/2000/2000_14058_IT.html,IT,Il Cantone è intenzionato a sviluppare una strategia delle comunicazioni
 ,5732,2000-06-22,../html/2000/2000_14057_DE.html,DE,Kanton will Kommunikationsstrategie entwickeln
 ,1412,2000-06-22,../html/2000/2000_14605_IT.html,IT,"Circa 200 grigionesi sono saliti nel Canton Turgovia sul battello ""St. Gallen"""
 ,4527,2000-06-22,../html/2000/2000_14055_RM.html,RM,Var 200 Grischunas e Gischuns han fatg in viadi sin la bartga a motor Son Gagl en il chantun Turgovia
 ,5828,2000-06-22,../html/2000/2000_14059_RM.html,RM,Il chantun vul sviluppar ina strategia da communicaziun
 ,3348,2000-06-27,../html/2000/2000_14063_DE.html,DE,Erstes MINERGIE-Label in Graubünden
 ,6249,2000-06-27,../html/2000/2000_14061_IT.html,IT,Informazione circa le elezioni dei tribunali distrettuali
 ,6690,2000-06-27,../html/2000/2000_14060_DE.html,DE,Hinweis zu den Bezirksgerichts-Wahlen
 ,1459,2000-06-27,../html/2000/2000_14065_IT.html,IT,Primo marchio MINERGIE nei Grigioni
 ,2939,2000-06-27,../html/2000/2000_14062_RM.html,RM,Indicaziun pertutgant l'elecziun da las dretgiras districtualas
 ,5172,2000-06-27,../html/2000/2000_14076_RM.html,RM,Emprim label da MINERGIE en il Grischun
 ,1551,2000-06-28,../html/2000/2000_14072_DE.html,DE,Kantonschemiker Dr. Albert Koller tritt in den Ruhestand
 ,1582,2000-06-28,../html/2000/2000_14068_DE.html,DE,Jagdbetriebsvorschriften 2000: Reh-Hegeabschuss und Weiterentwicklung der Hirsch-Abschussplanung
 ,4817,2000-06-28,../html/2000/2000_14074_DE.html,DE,2001 gibt's Neuerungen bei der Verbilligung von Krankenkassen-Prämien
 ,4409,2000-06-28,../html/2000/2000_14073_IT.html,IT,Il chimico cantonale dott. Albert Koller va in pensione
 ,4420,2000-06-28,../html/2000/2000_14069_IT.html,IT,Prescrizioni per l'esercizio della caccia 2000:
 ,5296,2000-06-28,../html/2000/2000_14075_IT.html,IT,Nel 2001 vi saranno novità nei contributi alla riduzione dei premi delle casse malati
 ,1670,2000-06-28,../html/2000/2000_14067_RM.html,RM,Il chemicist chantunal dr. Albert Koller va en pensiun
 ,1794,2000-06-28,../html/2000/2000_14071_RM.html,RM,Prescripziuns da chatscha 2000:
 ,4199,2000-06-28,../html/2000/2000_14066_RM.html,RM,L'onn 2001 datti novaziuns per reducir las premias da la cassa da malsauns
 ,1438,2000-07-06,../html/2000/2000_14080_DE.html,DE,Kinder mit speziellen Begabungen fördern
 ,2056,2000-07-06,../html/2000/2000_14081_IT.html,IT,Incentivare i bambini con particolari doti
 ,5804,2000-07-06,../html/2000/2000_14084_DE.html,DE,Besteuerung des Eigenmietwerts nicht abschaffen
 ,2014,2000-07-06,../html/2000/2000_14083_RM.html,RM,Promover uffants spezialmain talentads
 ,4498,2000-07-06,../html/2000/2000_14085_IT.html,IT,Evitare lo smantellamento dell'imposizione del valore locativo proprio
 ,6437,2000-07-06,../html/2000/2000_14086_RM.html,RM,Betg abrogar la taglia sin la valur da l'atgna fittanza
 ,4046,2000-07-13,../html/2000/2000_14092_DE.html,DE,Gemeinsame Aufnahmeprüfungen an die Bündner Mittelschulen
 ,5042,2000-07-13,../html/2000/2000_14087_DE.html,DE,Zivilstandswesen muss professioneller werden
 ,6095,2000-07-13,../html/2000/2000_14088_IT.html,IT,Lo stato civile dovrà diventare più professionale
 ,1000,2000-07-13,../html/2000/2000_14090_IT.html,IT,Esami di ammissione uniformati alle scuole medie grigioni
 ,3794,2000-07-13,../html/2000/2000_14093_RM.html,RM,Examens communabels d'admissiun a las scolas medias grischunas
 ,5010,2000-07-13,../html/2000/2000_14089_RM.html,RM,Ils fatgs dal stadi civil ston daventar pli professiunals
 ,8134,2000-08-03,../html/2000/2000_14103_DE.html,DE,Nomen est omen / Der Name als Vorsehung
 ,3334,2000-08-04,../html/2000/2000_14104_IT.html,IT,Nomen est omen / Il nome quale provvidenza
 ,8263,2000-08-04,../html/2000/2000_14105_RM.html,RM,Nomen est omen / il num sco providientscha
 ,2209,2000-08-17,../html/2000/2000_14113_DE.html,DE,Sachplan Militär liegt öffentlich auf
 ,3125,2000-08-17,../html/2000/2000_14109_DE.html,DE,Paul Kieni wird pensioniert: 40 Jahre im Dienst der Berufsbildung Graubünden
 ,5110,2000-08-17,../html/2000/2000_14106_DE.html,DE,Amt für Informatik hat wieder einen Chef
 ,1988,2000-08-17,../html/2000/2000_14110_IT.html,IT,Paul Kieni va in pensione: 40 anni al servizio della formazione professionale dei Grigioni
 ,2151,2000-08-17,../html/2000/2000_14116_DE.html,DE,Offene Stellen der kantonalen Verwaltung im Internet
 ,5655,2000-08-17,../html/2000/2000_14107_IT.html,IT,Ufficio d'informatica con un nuovo capo
 ,4463,2000-08-17,../html/2000/2000_14117_IT.html,IT,Offerte di lavoro dell'Amministrazione cantonale su Internet
 ,4532,2000-08-17,../html/2000/2000_14114_IT.html,IT,Il piano settoriale militare è pronto
 ,5555,2000-08-17,../html/2000/2000_14108_RM.html,RM,L'uffizi d'informatica ha puspè in schef
 ,3222,2000-08-17,../html/2000/2000_14112_RM.html,RM,Paul Kieni vegn pensiunà: 40 onns en il servetsch da l'instrucziun professiunala dal Grischun
 ,3365,2000-08-17,../html/2000/2000_14115_RM.html,RM,Il plan sectoral da militar vegn exponì publicamain
 ,7359,2000-08-17,../html/2000/2000_14118_RM.html,RM,Plazzas libras da l'administraziun chantunala en l'internet
 ,5061,2000-08-24,../html/2000/2000_14126_DE.html,DE,Kantonale Volksabstimmung vom 24. September betreffend 2000
 ,5474,2000-08-24,../html/2000/2000_14133_DE.html,DE,Kanton will in Ilanz einen neuen Werkhof bauen
 ,8243,2000-08-24,../html/2000/2000_14130_DE.html,DE,Britischer Botschafter besucht Graubünden
 ,2098,2000-08-24,../html/2000/2000_14134_IT.html,IT,Il Conguaglio finanziario dovrà diventare ancora più efficace
 ,3865,2000-08-24,../html/2000/2000_14128_IT.html,IT,Votazione popolare cantonale del 24 settembre 2000 concernente la Legge cantonale d'introduzione alla legge federale sulla navigazione interna
 ,5608,2000-08-24,../html/2000/2000_14131_IT.html,IT,L'Ambasciatore britannico in visita nei Grigioni
 ,1104,2000-08-24,../html/2000/2000_14136_RM.html,RM,Il chantun vul construir ina nova basa a Glion
 ,5152,2000-08-24,../html/2000/2000_14129_RM.html,RM,Votaziun dal pievel chantunala dals 24 da settember 2000 concernent la lescha introductiva a la lescha federala davart la navigaziun interna
 ,8217,2000-08-24,../html/2000/2000_14132_RM.html,RM,Ambassadur da la Gronda Britannia sin visita en il Grischun
 ,854,2000-08-31,../html/2000/2000_14155_DE.html,DE,"Ja zur Teilrevision des Energiegesetzes, ja zur nachhaltigen Energieverwendung"
 ,2197,2000-08-31,../html/2000/2000_14152_DE.html,DE,Europäische Tage des Denkmals 2000 in Haldenstein
 ,5372,2000-08-31,../html/2000/2000_14148_DE.html,DE,Kantonsplaner Erwin Bundi tritt in den Ruhestand
 ,2300,2000-08-31,../html/2000/2000_14149_IT.html,IT,Il pianificatore cantonale Erwin Bundi va in pensione
 ,2656,2000-08-31,../html/2000/2000_14159_DE.html,DE,Kanton will Rumantsch Grischun verstärkt als Amtssprache einsetzen
 ,5166,2000-08-31,../html/2000/2000_14153_IT.html,IT,Giornate Europee dei monumenti storici 2000 a Haldenstein
 ,1718,2000-08-31,../html/2000/2000_14160_IT.html,IT,Il Cantone intende rafforzare il ruolo del rumantsch grischun quale lingua ufficiale
 ,2580,2000-08-31,../html/2000/2000_14156_IT.html,IT,"Sì alla revisione parziale della Legge sull'energia, sì all'impiego sostenibile"
 ,5050,2000-08-31,../html/2000/2000_14150_RM.html,RM,Planisader chantunal Erwin Bundi va en pensiun
 ,870,2000-08-31,../html/2000/2000_14157_RM.html,RM,"Gea a la revisiun parziala da la lescha d'energia, gea ad in diever persistent da l'energia"
 ,973,2000-08-31,../html/2000/2000_14154_RM.html,RM,Did europeics dal monument 2000 a Haldenstein
