id,len,date,orig_file,lang,title
 ,2946,1997-12-31,../html/1997/1997_13045_DE.html,DE,Arbeitsvergaben Neu- und Umbau Rhätisches Kantons- und Regionalspital: Regierung weist Sache zu neuer Beurteilung zurück
 ,2959,1997-12-31,../html/1997/1997_12961_DE.html,DE,Verfassungskommission des Nationalrats tagt vom 7. bis 9. Juli in Flims.
 ,3002,1997-12-31,../html/1997/1997_13054_DE.html,DE,Regierung erachtet Moorschutz im Val Madris als unverantwortbar
 ,3005,1997-12-31,../html/1997/1997_12929_DE.html,DE,Daniel Monsch neuer Geschäftsführer der BVR
 ,3011,1997-12-31,../html/1997/1997_13108_DE.html,DE,Volksabstimmung vom 28. September 1997
 ,3019,1997-12-31,../html/1997/1997_13077_DE.html,DE,Bundesbeitrag für die Umfahrung Flims ist gesprochen
 ,3055,1997-12-31,../html/1997/1997_13122_DE.html,DE,Aberkennung und Anerkennung
 ,3070,1997-12-31,../html/1997/1997_13078_DE.html,DE,Kinderklinik am Kantonsspital wird grösser als ursprünglich geplant
 ,3110,1997-12-31,../html/1997/1997_13101_DE.html,DE,Suchtsymposium in der Klinik Beverin
 ,3118,1997-12-31,../html/1997/1997_13065_DE.html,DE,Situation des Rätoromanischen: Volkszählung 1990
 ,3125,1997-12-31,../html/1997/1997_13085_DE.html,DE,Kulturbeiträge - 1997
 ,3155,1997-12-31,../html/1997/1997_12928_DE.html,DE,MEDIENMITTEILUNG - 1997
 ,3186,1997-12-31,../html/1997/1997_12931_DE.html,DE,"Justiz-, Polizei- und Sanitätsdepartement eröffnet"
 ,3194,1997-12-31,../html/1997/1997_13119_IT.html,IT,Un buon stimatore deve avere la capacità d'immedesimarsi ed una ricca esperienza
 ,3208,1997-12-31,../html/1997/1997_12952_DE.html,DE,Zweiter Standplatz für Fahrende in Cazis steht bereit
 ,3212,1997-12-31,../html/1997/1997_13015_DE.html,DE,Gestärkt in die Zukunft Ja zur Totalrevision der Kantonsverfassung
 ,3216,1997-12-31,../html/1997/1997_13031_DE.html,DE,Kantone sollen aussenpolitisch vermehrt mitwirken können
 ,3241,1997-12-31,../html/1997/1997_13008_DE.html,DE,Angehörigentreffen in der Kantonalen Psychiatrischen Klinik
 ,3259,1997-12-31,../html/1997/1997_12946_IT.html,IT,355'000 franchi dall'”imposta sugli alcolici” sono devoluti a opere sociali nei Grigioni
 ,3260,1997-12-31,../html/1997/1997_12930_DE.html,DE,Volksabstimmung über die Teilrevision des Schulgesetzes
 ,3264,1997-12-31,../html/1997/1997_13012_IT.html,IT,Una legge sulla promozione della cultura fatta su misura
 ,3268,1997-12-31,../html/1997/1997_12935_DE.html,DE,Kein Teuerungsausgleich
 ,3277,1997-12-31,../html/1997/1997_12968_DE.html,DE,MEDIENMITTEILUNG DER GESCHÄFTSPRÜFUNGSKOMMISSION DES GROSSEN RATES: INSPEKTIONS- UND BESICHTIGUNGSREISE VOM 27. BIS 29. AUGUST 1997
 ,3293,1997-12-31,../html/1997/1997_12975_IT.html,IT,Il Governo emana la lista delle case di cura
 ,3295,1997-12-31,../html/1997/1997_12933_DE.html,DE,Benediktinerabtei Disentis
 ,3300,1997-12-31,../html/1997/1997_13114_DE.html,DE,Volksabstimmung vom 28. September 1997
 ,3314,1997-12-31,../html/1997/1997_12980_DE.html,DE,"Porträt über Werner Hofmänner, Leiter des landwirtschaftlichen Gutsbetriebs der Psychiatrischen Klinik Waldhaus in Chur"
 ,3330,1997-12-31,../html/1997/1997_13024_DE.html,DE,Alptransit: Regierung kämpft um Mittel für begonnene Arbeiten
 ,3407,1997-12-31,../html/1997/1997_13048_RM.html,RM,Da princip considerescha la regenza il sboz per ina nova ordinaziun federala davart la protecziun da las auas per in bun instrument. Ma ella refusa cleramain las disposiziuns davart la quantitad d'aua restanta e propona d'eliminar ulteriurs mancos.
 ,3424,1997-12-31,../html/1997/1997_12971_DE.html,DE,Regierung nimmt Stellung zum Verhältnis Kirche und Staat
 ,3456,1997-12-31,../html/1997/1997_13002_DE.html,DE,Kinderschutz bei internationalen Adoptionen verstärken
 ,3463,1997-12-31,../html/1997/1997_13113_DE.html,DE,Kantone mit laufender oder geplanter Totalrevision der Verfassung:
 ,3476,1997-12-31,../html/1997/1997_13030_DE.html,DE,Regierung des Fürstentums Liechtenstein besucht Graubünden
 ,3516,1997-12-31,../html/1997/1997_12941_DE.html,DE,Hohe Löschkosten für Waldbrände in Südbünden
 ,3622,1997-12-31,../html/1997/1997_13126_DE.html,DE,"Porträt über Marco Belleri, Obmann der kant. Schätzungskommission 7, Thusis"
 ,3632,1997-12-31,../html/1997/1997_12988_DE.html,DE,Gewisse Armee-Einheiten mit Polizeimaterial ausrüsten
 ,3655,1997-12-31,../html/1997/1997_13035_DE.html,DE,ARGE-ALP-Kulturkommission: 25 Jahre grenzüberschreitende Kulturarbeit
 ,3663,1997-12-31,../html/1997/1997_13023_DE.html,DE,Uni Zürich sucht beim Ducangletscher nach Fossilien
 ,3760,1997-12-31,../html/1997/1997_13120_DE.html,DE,Die romanische Bilderdecke von Zillis
 ,3830,1997-12-31,../html/1997/1997_13018_DE.html,DE,Abfallentsorgung: Zusammenarbeit Tessin-Graubünden in Sicht
 ,3858,1997-12-31,../html/1997/1997_13074_DE.html,DE,Vernehmlassungen an den Bund
 ,3993,1997-12-31,../html/1997/1997_13039_DE.html,DE,Alpenkonvention: Auch beim Bodenschutz Nutzungsinteressen berücksichtigen
 ,4049,1997-12-31,../html/1997/1997_13038_DE.html,DE,Regierung befürwortet Projekt für ein Helikopter-Flugfeld in Tavanasa
 ,4058,1997-12-31,../html/1997/1997_13044_DE.html,DE,Vorberatungskommission des Grossen Rates befürwortet die Einführung des Sanitätsnotrufs 144 im Kanton
 ,4104,1997-12-31,../html/1997/1997_12981_DE.html,DE,Herbst - kritische Zeit für Igel
 ,4130,1997-12-31,../html/1997/1997_12979_DE.html,DE,Ausschreibung Umweltpreis 1998
 ,4139,1997-12-31,../html/1997/1997_12993_DE.html,DE,Regierung nimmt Stellung zum Verhältnis Kirche und Staat
 ,4193,1997-12-31,../html/1997/1997_12963_DE.html,DE,Frauenforum der kantonalen Verwaltung will Netzwerk
 ,4235,1997-12-31,../html/1997/1997_13067_DE.html,DE,Eröffnungsansprache des Alterspräsidenten
 ,4277,1997-12-31,../html/1997/1997_13109_DE.html,DE,Volksabstimmung vom 28. September 1997
 ,4363,1997-12-31,../html/1997/1997_13042_DE.html,DE,Jetzt zur Prüfung für Naturheilkunde anmelden
 ,4381,1997-12-31,../html/1997/1997_13116_DE.html,DE,"Die Regierung erachtet den Entwurf für eine neue eidgenössische Gewässerschutzverordnung grundsätzlich als taugliches Instrument. Sie beantragt aber, gewisse Mängel zu beheben."
 ,4382,1997-12-31,../html/1997/1997_12964_DE.html,DE,Totalrevision des kantonalen Gastwirtschaftsgesetzes
 ,4385,1997-12-31,../html/1997/1997_13115_DE.html,DE,VEREINALINIE: KOMMUNIKATIONSKONZEPT FÜR OPTIMALE
 ,4391,1997-12-31,../html/1997/1997_12932_DE.html,DE,Personalchefs diskutieren Fragen der psychischen Belastung am Arbeitsplatz
 ,4434,1997-12-31,../html/1997/1997_13090_DE.html,DE,- - 1997 - Medienmitteilungen Standeskanzlei
 ,4436,1997-12-31,../html/1997/1997_12996_DE.html,DE,"Anstelle der traditionellen Landsitzung besucht die Bündner Regierung vom Donnerstag, 12. Juni, bis Sonntag, 15. Juni 1997, verschiedene Institutionen in Brüssel. Der Besuch hat informellen Charakter"
 ,4447,1997-12-31,../html/1997/1997_13092_DE.html,DE,Reorganisation der Drucksachen- und Materialzentrale (DMZ)
 ,4470,1997-12-31,../html/1997/1997_13005_DE.html,DE,Arge-Alp-Umweltpreis 1997 in Silber geht nach Graubünden
 ,4473,1997-12-31,../html/1997/1997_12978_IT.html,IT,Un buon stimatore deve avere la capacità d'immedesimarsi ed una ricca esperienza
 ,4487,1997-12-31,../html/1997/1997_13112_DE.html,DE,Totalrevision der Bündner Kantonsverfassung
 ,4502,1997-12-31,../html/1997/1997_13033_DE.html,DE,Verkehrsregelung anlässlich des 29. Engadin-Skimarathons vom 9. März 1997
 ,4507,1997-12-31,../html/1997/1997_12953_DE.html,DE,Ablösung der Bezirkskommissariate
 ,4528,1997-12-31,../html/1997/1997_12954_DE.html,DE,Regierung trifft sich mit hohen Armee-Offizieren
 ,4531,1997-12-31,../html/1997/1997_13064_DE.html,DE,Regierung erachtet Beitritt zur Europäischen Kommunalcharta als unnötig
 ,4738,1997-12-31,../html/1997/1997_13057_DE.html,DE,Weitere Lawinenwarnanlagen in Graubünden
 ,4747,1997-12-31,../html/1997/1997_13127_DE.html,DE,Der Nachdruck ist erst nach dem 17. September 1997 gestattet.
 ,4777,1997-12-31,../html/1997/1997_13076_DE.html,DE,Klares Nein zur Ausdehnung des Beschwerderechts auf weitere Umweltorganisationen
 ,4787,1997-12-31,../html/1997/1997_12936_IT.html,IT,Nessuna compensazione del rincaro
 ,4920,1997-12-31,../html/1997/1997_12934_DE.html,DE,19 Millionen für finanzschwache Gemeinden
 ,4957,1997-12-31,../html/1997/1997_13123_DE.html,DE,Solidarität gegenüber Personen mit Behinderungen
 ,5004,1997-12-31,../html/1997/1997_13058_DE.html,DE,Die Eheschliessung soll in Zukunft keine zwingenden namensrechtlichen Folgen mehr haben. Heiratswillige sollen je ihren eigenen Familiennahmen weiterführen oder den Namen der Braut oder des Bräutigams zum gemeinsamen Familiennamen erklären können.
 ,5034,1997-12-31,../html/1997/1997_13050_DE.html,DE,Eine Ära geht zu Ende: Kantonaler Zuchtstier-Markt ist nicht mehr nötig
 ,5120,1997-12-31,../html/1997/1997_13075_RM.html,RM,Ina delegaziun dal parlament tirolais fa ina visita al Grischun
 ,5134,1997-12-31,../html/1997/1997_13026_DE.html,DE,Bündner Rechtsbuch ist nun auch auf CD-Rom erhältlich
 ,5141,1997-12-31,../html/1997/1997_12983_DE.html,DE,Beiträge an die öffentliche Hand
 ,5148,1997-12-31,../html/1997/1997_13073_RM.html,RM,Da las vischnancas - 1997
 ,5228,1997-12-31,../html/1997/1997_13070_DE.html,DE,Delegation des Tiroler Parlaments besucht Graubünden
 ,5315,1997-12-31,../html/1997/1997_12970_RM.html,RM,Diesch pertschient rabat sin las premias da l'assicuranza d'edifizis
 ,5398,1997-12-31,../html/1997/1997_13093_DE.html,DE,3. Besondere Herausforderung für das Personal
 ,5506,1997-12-31,../html/1997/1997_13059_DE.html,DE,Personelles - 1997 - Medienmitteilungen Standeskanzlei
 ,5736,1997-12-31,../html/1997/1997_13098_DE.html,DE,Deregulierung des Bewilligungsverfahrens für erwerbstätige
 ,5744,1997-12-31,../html/1997/1997_13000_DE.html,DE,Die Regierungschefs der Arge-Alp-Länder treffen sich in Salzburg
 ,6007,1997-12-31,../html/1997/1997_12950_DE.html,DE,Regierung trifft sich mit der Vereinigung Bündner Wirtschaftsverbände
 ,6112,1997-12-31,../html/1997/1997_13100_DE.html,DE,Das neue Suchthilfegesetz: Vorsorgen ist besser als heilen
 ,6298,1997-12-31,../html/1997/1997_12949_DE.html,DE,Öffentlicher Verkehr: Einheimische fahren weiterhin billiger
 ,6392,1997-12-31,../html/1997/1997_13006_DE.html,DE,Wildschwein in Graubünden erlegt
 ,6413,1997-12-31,../html/1997/1997_12995_DE.html,DE,Regierung besucht Landsgemeinde in Appenzell A.Rh.
 ,6424,1997-12-31,../html/1997/1997_13036_DE.html,DE,Mehr Mitbestimmung bei der Motorfahrzeugsteuer
 ,6448,1997-12-31,../html/1997/1997_13014_DE.html,DE,Graubünden will Abfall autonom bewirtschaften
 ,6591,1997-12-31,../html/1997/1997_12994_DE.html,DE,Graubünden tritt landwirtschaftlicher Schulgeld-Vereinbarung bei
 ,6747,1997-12-31,../html/1997/1997_12965_DE.html,DE,Auskunftsperson: - 1997
 ,6777,1997-12-31,../html/1997/1997_13128_DE.html,DE,Botschaft zur Alpenkonvention bereinigt
 ,6922,1997-12-31,../html/1997/1997_13022_DE.html,DE,"Mit ""LENA GR"" einen guten Lehrplatz finden"
 ,8105,1997-12-31,../html/1997/1997_13016_IT.html,IT,Più forti incontro al futuro:sì alla revisione totale della Costituzione cantonale
 ,8622,1997-12-31,../html/1997/1997_13129_DE.html,DE,Das 24-Stunden-Sorgentelefon
 ,9043,1997-12-31,../html/1997/1997_13063_DE.html,DE,Seit Februar sind alle sechs Regionalen Arbeitsvermittlungszentren (RAV) im Kanton in Betrieb. Bereits können erste Erfolge verzeichnet werden.
 ,11552,1997-12-31,../html/1997/1997_13088_DE.html,DE,Das kantonale Recht soll schlanker und flexibler werden
 ,11589,1997-12-31,../html/1997/1997_13111_DE.html,DE,Volksabstimmung vom 28. September 1997
 ,11970,1997-12-31,../html/1997/1997_13004_DE.html,DE,Lösung für Neubau Zollanlage Castasegna zeichnet sich ab
